,data,precipitacao,pressao_atmosferica,pressao_max,pressao_min,radiacao,temperatura_do_ar,temperatura_orvalho,temperatura_max,temperatura_min,temperatura_orvalho_max,temperatura_orvalho_min,umidade_max,umidade_min,umidade_relativa,direcao_vento,rajada_max,velocidade_media_vento
10,2015-01-11,2.283333333333333,10703.666666666666,10706.741666666667,10700.7625,,285.04583333333335,219.78910866910866,292.6125,277.5958333333333,230.37718398560503,211.28398448043183,-30280.916666666668,-30353.666666666668,-28216.875,2386.458333333333,49.09166666666667,19.125
11,2015-01-12,2.283333333333333,11675.716666666667,11679.120833333334,11672.495833333334,,313.4291666666667,238.95752972174026,321.7083333333333,305.2083333333333,250.4105173189384,229.38398448043185,-32736.083333333332,-32816.208333333336,-30255.291666666668,2651.5,53.204166666666666,20.633333333333333
12,2015-01-13,2.283333333333333,12647.724999999999,12651.466666666667,12644.183333333334,,341.3333333333333,257.60752972174026,350.52916666666664,332.2,270.00218398560503,247.3381511470985,-32671.708333333332,-32760.833333333332,-30195.583333333332,2885.6666666666665,57.425,22.041666666666664
13,2015-01-14,2.283333333333333,13619.9375,13623.958333333334,13616.104166666666,,369.2375,278.40164736879905,379.25,359.2833333333333,291.72718398560505,266.96315114709853,-35962.583333333336,-36058.833333333336,-33069.708333333336,3120.5416666666665,61.22083333333333,23.295833333333334
14,2015-01-15,2.283333333333333,14592.745833333332,14596.933333333334,14588.633333333333,,396.95,298.8206949878467,407.6458333333333,386.3041666666667,312.66718398560505,286.5231511470985,-37572.916666666664,-37676.25,-34262.375,3376.2916666666665,65.47083333333333,25.083333333333332
15,2015-01-16,2.283333333333333,15566.591666666665,15571.008333333333,15562.2875,,424.2583333333333,319.6265773407879,435.72916666666663,412.8041666666667,334.34365457384035,306.61138644121615,-40441.416666666664,-40551.458333333336,-37134.291666666664,3601.375,69.11666666666667,26.333333333333332
16,2015-01-17,2.283333333333333,16538.85,16543.520833333332,16534.370833333334,,451.9666666666667,337.7065773407879,464.2625,439.72916666666663,353.31733878436665,323.6482285464793,-42476.333333333336,-42593.541666666664,-38752.75,3861.625,73.5375,28.133333333333333
17,2015-01-18,2.283333333333333,17510.583333333332,17515.4875,17505.854166666668,,479.8416666666667,355.30657734078784,493.0083333333333,466.62083333333334,371.8395610065889,340.3704507687015,-44934.0,-45058.208333333336,-41214.291666666664,4109.791666666666,77.57083333333334,29.65833333333333
18,2015-01-19,2.283333333333333,18482.583333333332,18487.725000000002,18477.6125,,507.7208333333333,374.2118404986826,521.8208333333333,493.6708333333333,391.3895610065889,358.2482285464793,-47389.625,-47520.333333333336,-43252.541666666664,4337.5,81.54166666666667,31.108333333333334
19,2015-01-20,2.283333333333333,19453.083333333332,19458.520833333332,19447.916666666668,,535.6125,392.9379274552043,550.6166666666667,520.6374999999999,410.8295610065889,375.7932285464793,-49004.041666666664,-49143.125,-43609.125,4577.083333333333,86.225,32.85
20,2015-01-21,2.283333333333333,20423.6,20429.266666666666,20418.0375,,562.7708333333334,413.4431906130991,578.65,547.025,432.2906721177,395.4876729909237,-51452.791666666664,-51599.166666666664,-45641.0,4793.833333333333,90.74583333333334,34.391666666666666
21,2015-01-22,2.9442028985507247,21396.40869565217,21402.410144927537,21390.454891304347,,586.2925724637681,433.72319061309906,603.1108695652174,569.9119565217391,453.6306721177,414.70767299092375,-57254.791666666664,-57406.666666666664,-51445.458333333336,4580.708333333333,95.3284420289855,35.869927536231884
22,2015-01-23,3.752536231884058,22370.458695652174,22376.80597826087,22364.109057971014,,609.4092391304348,453.63985727976575,626.752536231884,592.4119565217391,474.50339939042726,433.8531275363783,-62637.166666666664,-62793.583333333336,-56410.125,4808.333333333333,98.97844202898551,37.04909420289855
23,2015-01-24,3.7692028985507244,23343.833695652174,23350.39347826087,23337.26322463768,,632.6217391304348,472.58985727976574,650.5400362318841,615.2369565217391,494.6962565332844,452.517413250664,-66757.25,-66919.58333333333,-61374.583333333336,5036.375,103.14510869565217,38.59909420289855
24,2015-01-25,3.7692028985507244,24316.383695652174,24323.28097826087,24309.609057971014,,656.7925724637681,491.4827144226229,675.1942028985507,638.7327898550725,514.3962565332844,470.6943363275871,-71305.45833333333,-71472.16666666667,-65505.25,5258.291666666666,108.79094202898551,41.13242753623189
25,2015-01-26,4.369202898550724,25288.40869565217,25295.53097826087,25281.342391304348,,680.7009057971014,510.9134836533921,700.1108695652174,661.9536231884058,534.6577949948229,489.42510555835634,-75849.08333333333,-76022.33333333333,-70051.66666666667,5493.0,112.39927536231885,42.38659420289855
26,2015-01-27,4.377536231884058,26261.029528985506,26268.4018115942,26253.659057971014,,705.5425724637681,530.0057913456998,725.6400362318841,686.0536231884058,554.9885642255921,507.6789517122025,-80396.83333333333,-80576.16666666667,-74602.70833333333,5712.375,115.97427536231885,43.57409420289855
27,2015-01-28,4.935869565217391,27233.771195652174,27241.4643115942,27226.12572463768,,729.5092391304348,551.0724580123665,750.302536231884,709.4077898550725,577.4431096801376,527.7153153485662,-85353.79166666667,-85541.125,-79564.08333333333,5951.541666666666,120.33260869565217,45.26992753623188
28,2015-01-29,5.044202898550725,28204.946195652174,28212.976811594202,28197.05489130435,,755.7842391304348,571.7032272431356,777.1983695652174,734.7702898550724,599.6584942955221,547.56146919472,-89901.70833333333,-90095.91666666667,-84116.70833333333,6184.333333333333,124.32427536231884,46.83242753623188
29,2015-01-30,5.144202898550724,29176.47536231884,29184.73097826087,29168.16739130435,,782.0050724637681,592.8157272431357,804.2608695652174,760.3036231884058,621.7651609621888,567.6348025280533,-93606.66666666667,-93808.375,-87405.125,6386.833333333333,128.63677536231884,48.26992753623188
30,2015-01-31,5.144202898550724,30150.78369565217,30159.297644927537,30142.163224637683,,807.6217391304348,614.1157272431357,830.4192028985507,785.4661231884057,643.6929387399666,588.3570247502755,-96047.91666666667,-96255.375,-89849.08333333333,6577.874999999999,133.8034420289855,50.344927536231886
31,2015-02-01,5.194202898550724,31125.02536231884,31133.972644927537,31115.94239130435,,832.9592391304348,634.4023939098024,856.3900362318841,810.2286231884058,664.8304387399667,607.8132747502755,-99332.58333333333,-99546.29166666667,-93557.5,6783.833333333333,138.8034420289855,52.17409420289855
32,2015-02-02,6.144202898550724,32098.65869565217,32107.976811594202,32089.275724637682,,856.8509057971014,655.1452510526595,880.877536231884,833.7702898550724,686.2161530256809,627.7775604645612,-103451.45833333333,-103670.70833333333,-97679.25,6988.124999999999,143.35760869565217,53.83659420289855
33,2015-02-03,6.769202898550724,33070.63786231884,33080.372644927535,33060.96739130435,,879.4967391304348,674.6361601435686,904.2358695652174,855.6452898550724,706.9717085812365,646.5108937978946,-109674.66666666667,-109897.79166666667,-103064.41666666667,7230.374999999999,149.39927536231883,55.932427536231884
34,2015-02-04,8.119202898550725,34040.154528985506,34050.29347826087,34030.196557971016,,901.4425724637681,694.9861601435686,926.8275362318841,876.9369565217391,728.0574228669508,666.2537509407517,-116736.5,-116961.83333333333,-109707.625,7463.499999999999,153.59094202898552,57.44076086956522
35,2015-02-05,8.910869565217391,35007.10036231884,35017.60597826087,34996.90072463768,,923.4675724637681,716.2486601435686,949.365036231884,898.5619565217391,750.1074228669507,687.0537509407517,-123373.70833333333,-123601.66666666667,-116346.83333333333,7680.291666666666,159.87010869565216,60.08659420289855
36,2015-02-06,8.919202898550724,35972.71286231884,35983.5018115942,35962.19239130435,,946.7925724637681,736.8948139897225,972.9067028985507,921.4786231884058,771.2074228669508,707.4152894022901,-127912.54166666666,-128143.04166666667,-120887.33333333333,7904.666666666666,165.47427536231885,62.42826086956522
37,2015-02-07,9.727536231884057,36939.879528985504,36950.960144927536,36928.92572463768,,970.305072463768,756.3864806563892,997.3483695652174,944.2494565217391,791.6990895336174,725.6319560689568,-132032.83333333334,-132272.0,-125853.0,8139.291666666666,170.6784420289855,64.19492753623189
38,2015-02-08,9.98586956521739,37910.25869565217,37921.60597826087,37898.94239130435,,993.2925724637681,776.775369545278,1021.0775362318841,966.6702898550725,813.5324228669507,745.154178291179,-138253.375,-138497.54166666666,-132076.5,8353.791666666666,174.4159420289855,65.46159420289855
39,2015-02-09,10.269202898550724,38881.57952898551,38893.21847826087,38870.02572463768,,1016.9592391304348,797.5531473230558,1045.1858695652174,989.8286231884058,834.9879784225063,765.4986227356235,-144473.54166666666,-144720.58333333334,-138298.625,8587.833333333332,178.9784420289855,67.51576086956521
40,2015-02-10,10.952536231884057,39853.80869565217,39865.7143115942,39841.91322463768,,1042.2050724637681,818.8794631125295,1071.002536231884,1014.3744565217391,857.1768673113952,786.2486227356235,-146910.875,-147165.29166666666,-140320.0,8822.041666666666,184.89510869565217,69.93659420289855
41,2015-02-11,10.952536231884057,40827.1670289855,40839.33097826087,40815.05905797102,,1068.7717391304348,839.7183520014183,1098.0483695652174,1040.4036231884058,878.604645089173,806.6764005134013,-149357.04166666666,-149616.45833333334,-142769.25,9057.166666666666,190.21594202898552,72.29076086956522
42,2015-02-12,10.952536231884057,41800.95452898551,41813.372644927535,41788.554891304346,,1096.2759057971014,860.4278758109422,1126.2108695652173,1067.2286231884057,900.1903593748873,826.8811624181632,-150543.875,-150811.91666666666,-143961.25,9284.708333333332,195.1159420289855,74.34076086956522
43,2015-02-13,10.952536231884057,42774.63369565217,42787.326811594205,42761.96739130435,,1123.7217391304348,880.7808169874128,1154.3067028985506,1094.0286231884058,921.2841093748873,846.0249124181631,-153834.58333333334,-154109.20833333334,-146834.66666666666,9478.375,199.40344202898552,76.04909420289854
44,2015-02-14,10.98586956521739,43747.38369565217,43760.4268115942,43734.484057971014,,1149.8759057971015,901.8363725429683,1181.5442028985508,1119.4036231884058,943.5311681984167,866.2131477122808,-156698.0,-156981.33333333334,-149282.29166666666,9696.416666666666,203.20760869565217,77.03659420289856
45,2015-02-15,12.352536231884057,44719.07536231884,44732.497644927535,44705.77572463768,,1174.0509057971014,922.628039209635,1206.515036231884,1142.9577898550724,965.615783583032,886.066993866127,-161239.58333333334,-161529.54166666666,-154247.83333333334,9881.208333333332,208.5159420289855,79.03242753623188
46,2015-02-16,12.669202898550724,45691.50869565217,45705.19347826087,45677.97572463768,,1197.555072463768,943.328039209635,1230.4108695652174,1166.0286231884058,987.3907835830321,906.216993866127,-166198.91666666666,-166493.79166666666,-159210.58333333334,10098.791666666666,212.19510869565218,80.45326086956521
47,2015-02-17,14.060869565217391,46663.2920289855,46677.31847826087,46649.47989130435,,1220.7092391304348,964.0058169874127,1254.1983695652173,1188.6327898550724,1008.7130058052543,926.2503271994603,-172419.5,-172717.16666666666,-165433.08333333334,10310.083333333332,216.70760869565217,81.96992753623188
48,2015-02-18,14.519202898550724,47633.879528985504,47648.15597826087,47619.78405797102,,1243.9467391304347,985.1058169874127,1277.9108695652174,1211.4161231884057,1030.7430058052544,946.5503271994603,-178217.66666666666,-178519.91666666666,-171233.70833333334,10532.125,222.25344202898552,83.99492753623188
49,2015-02-19,14.535869565217391,48604.65036231884,48619.18097826087,48590.338224637686,,1268.555072463768,1004.8858169874128,1302.9942028985506,1235.4077898550725,1051.101829334666,965.5679742582838,-180660.79166666666,-180968.75,-172839.25,10781.791666666666,227.91177536231885,86.19492753623189
50,2015-02-20,14.535869565217391,49576.983695652176,49591.664311594206,49562.421557971014,,1294.6342391304347,1025.1274836540795,1329.6192028985506,1260.8744565217391,1072.0643293346661,985.3388075916172,-180584.20833333334,-180899.75,-172767.33333333334,10987.166666666666,232.49927536231885,88.07409420289855
51,2015-02-21,14.535869565217391,50552.07952898551,50566.92264492754,50537.24655797102,,1320.2092391304348,1044.3208169874129,1355.7817028985507,1285.7702898550724,1092.3857579060946,1003.4316647344743,-184291.25,-184613.16666666666,-176478.375,11245.708333333332,236.34927536231885,89.47826086956522
52,2015-02-22,14.535869565217391,51528.00869565217,51543.085144927536,51512.97155797102,,1345.7717391304348,1063.6041503207462,1381.977536231884,1310.7327898550725,1112.3857579060946,1021.9434294403567,-186738.66666666666,-187067.375,-178929.29166666666,11452.916666666666,240.21594202898552,90.92409420289856
53,2015-02-23,14.535869565217391,52503.25036231884,52518.59764492753,52487.992391304346,,1371.6509057971014,1082.3308169874128,1408.5858695652173,1335.9202898550725,1132.2857579060947,1039.672000868928,-190867.95833333334,-191203.0,-182641.91666666666,11658.166666666666,243.34927536231885,92.06576086956522
54,2015-02-24,14.535869565217391,53477.86702898551,53493.435144927535,53462.35072463768,,1397.4050724637682,1101.851650320746,1434.965036231884,1360.9952898550723,1152.2607579060946,1058.5553342022615,-190794.875,-191136.70833333334,-182572.16666666666,11878.208333333332,247.65344202898552,94.05326086956522
55,2015-02-25,14.552536231884057,54452.87536231884,54468.69347826087,54437.10072463768,,1421.6717391304348,1121.6429546685722,1459.777536231884,1384.6994565217392,1172.744091239428,1077.8636675355947,-190714.125,-191063.33333333334,-182915.91666666666,12089.208333333332,251.50344202898552,95.71159420289855
56,2015-02-26,14.552536231884057,55424.97536231884,55441.1768115942,55409.02155797101,,1446.680072463768,1141.1429546685722,1485.5358695652174,1408.986956521739,1193.2726626679994,1096.556524678452,-194841.33333333334,-195196.41666666666,-187046.5,12270.624999999998,254.87427536231885,96.92409420289854
57,2015-02-27,14.552536231884057,56394.21286231884,56410.72264492753,56377.984057971014,,1472.317572463768,1159.917954668572,1511.8233695652173,1433.8786231884058,1213.0059960013327,1114.3031913451186,-198130.125,-198492.08333333334,-190339.41666666666,12470.291666666666,258.43260869565216,98.17409420289854
58,2015-02-28,14.552536231884057,57365.20036231884,57381.88514492754,57348.60072463768,,1496.5634057971015,1180.0346213352389,1536.840036231884,1457.5202898550724,1233.6226626679993,1133.858746900674,-200572.5,-200940.54166666666,-192784.33333333334,12656.833333333332,263.0909420289855,99.94909420289855
59,2015-03-01,14.894202898550724,58340.73786231884,58357.59347826087,58323.84655797102,,1520.1634057971014,1197.3479546685721,1561.202536231884,1480.461956521739,1251.8995857449224,1149.7972084391356,-205120.0,-205493.58333333334,-196494.04166666666,12841.124999999998,267.9159420289855,101.64492753623189
60,2015-03-02,14.894202898550724,59316.88786231884,59334.03097826087,59299.76739130435,,1543.3425724637682,1215.1292046685721,1585.065036231884,1502.8452898550725,1270.4933357449224,1166.8034584391357,-208406.45833333334,-208786.0,-199783.75,13058.499999999998,271.26594202898553,102.58659420289855
61,2015-03-03,14.894202898550724,60291.36286231884,60308.76847826087,60273.98822463768,,1567.0842391304348,1233.8506332400007,1609.477536231884,1525.911956521739,1290.1290500306368,1184.83917272485,-212533.33333333334,-212918.04166666666,-203913.70833333334,13276.624999999998,274.6159420289855,103.70326086956521
62,2015-03-04,14.894202898550724,61265.1045289855,61282.764311594205,61247.50489130435,,1592.042572463768,1253.6943832400007,1635.1858695652174,1550.1036231884057,1310.6853000306367,1203.8766727248499,-215818.91666666666,-216210.5,-207202.5,13464.124999999998,278.4034420289855,104.98659420289856
63,2015-03-05,14.894202898550724,62237.81286231884,62255.78097826087,62219.98822463768,,1617.980072463768,1272.8080196036371,1661.7733695652173,1575.3577898550725,1330.3853000306367,1222.4814346296118,-217007.70833333334,-217405.41666666666,-207974.375,13656.499999999998,283.4284420289855,106.96576086956522
64,2015-03-06,14.994202898550723,63208.97119565217,63227.2393115942,63190.82572463768,,1643.6092391304348,1292.3651624607799,1688.2858695652174,1600.2536231884058,1350.9287782915062,1241.5075215861336,-217351.125,-217758.0,-209163.75,13880.374999999998,288.19510869565215,108.68659420289855
65,2015-03-07,15.669202898550724,64180.24202898551,64198.851811594206,64161.713224637686,,1666.8134057971015,1313.5080196036372,1712.0483695652174,1622.8786231884058,1373.2537782915063,1261.6825215861336,-223989.8333333333,-224401.70833333334,-216226.0,14059.291666666666,291.6159420289855,109.69909420289855
66,2015-03-08,16.602536231884056,65151.5420289855,65170.42264492754,65132.759057971016,,1690.530072463768,1334.608019603637,1736.3192028985507,1646.1411231884058,1395.4737782915063,1282.2325215861335,-229790.0,-230206.16666666666,-222028.83333333334,14240.833333333332,295.82844202898553,111.35742753623188
67,2015-03-09,16.827536231884057,66121.96702898551,66141.12681159421,66102.92572463768,,1714.6217391304347,1356.0794481750656,1760.9442028985507,1669.7911231884057,1418.345206862935,1303.018235871848,-236850.3333333333,-237269.29166666666,-229091.0,14443.791666666666,299.8742753623188,112.84909420289856
68,2015-03-10,16.902536231884056,67091.43786231884,67110.87681159421,67072.15489130435,,1737.805072463768,1377.3794481750656,1784.415036231884,1692.6869565217391,1440.017934135662,1323.818235871848,-242228.54166666666,-242650.0,-234470.5,14662.208333333332,305.26594202898553,115.02826086956522
69,2015-03-11,16.91086956521739,68060.34619565218,68080.0393115942,68040.79655797101,,1762.9009057971014,1398.687781508399,1809.9858695652174,1717.4036231884058,1461.7387674689955,1344.8599025385145,-242146.04166666666,-242572.29166666666,-234390.375,14879.458333333332,311.28677536231885,117.69076086956522
70,2015-03-12,16.944202898550724,69030.3170289855,69050.17567523057,69010.38746706193,,1787.6530797101448,1419.9185507391683,1835.0904150197628,1741.6081686429511,1483.7114947417226,1365.6599025385146,-247526.04166666666,-248375.45833333334,-238932.54166666666,14685.958333333332,315.4504117259552,119.21684782608696
71,2015-03-13,18.219202898550723,70001.25869565217,70021.39234189723,69981.02080039526,,1811.9155797101448,1440.4268840725015,1860.1404150197627,1765.2165019762845,1504.8364947417226,1385.6599025385146,-247440.54166666666,-248297.41666666666,-238850.54166666666,14928.166666666666,319.5129117259552,120.56684782608696
72,2015-03-14,18.227536231884056,70973.0545289855,70993.41734189724,70952.57080039526,,1835.7155797101448,1461.1518840725016,1884.4279150197628,1788.4415019762846,1526.0864947417226,1405.930735871848,-247353.66666666666,-248215.375,-238766.41666666666,15095.791666666666,322.17124505928854,121.4376811594203
73,2015-03-15,18.227536231884056,71945.08786231883,71965.6590085639,71924.32913372859,,1861.378079710145,1483.0310507391682,1910.6320816864295,1813.549835309618,1548.4364947417228,1427.3599025385145,-247269.75,-248137.70833333334,-238685.58333333334,15291.708333333332,325.3420783926219,122.5001811594203
74,2015-03-16,18.227536231884056,72916.5295289855,72937.40484189724,72895.49580039526,,1886.8572463768116,1503.6560507391682,1936.7154150197628,1838.3581686429511,1569.6989947417228,1447.1974025385146,-247188.41666666666,-248063.625,-238607.91666666666,15484.958333333332,329.1629117259552,123.82934782608696
75,2015-03-17,18.527536231884056,73889.7545289855,73910.8465085639,73868.39996706192,,1908.8822463768115,1523.6060507391683,1959.2029150197627,1860.1165019762846,1590.0656614083894,1466.805735871848,-247098.29166666666,-247978.33333333334,-238519.58333333334,15666.458333333332,332.3754117259552,124.75434782608696
76,2015-03-18,18.527536231884056,74863.97952898551,74885.3090085639,74842.38330039526,,1932.5405797101448,1543.8435507391682,1983.2404150197628,1883.349835309618,1610.7114947417226,1486.7099025385146,-247013.2083333333,-247897.625,-238436.91666666666,15854.833333333332,335.0920783926219,125.71684782608696
77,2015-03-19,18.527536231884056,75838.2170289855,75859.76734189724,75816.40413372859,,1956.5989130434782,1563.560217405835,2007.8945816864295,1906.8415019762845,1631.019828075056,1506.0599025385145,-246931.4583333333,-247821.33333333334,-238358.125,16063.416666666666,338.2795783926219,126.78351449275362
78,2015-03-20,18.527536231884056,76810.32536231884,76832.20067523056,76788.29163372859,,1981.0114130434781,1583.6935507391681,2032.8070816864295,1930.6790019762846,1651.544828075056,1525.693235871848,-246850.04166666666,-247745.375,-238279.29166666666,16233.416666666666,341.3212450592885,127.70851449275362
79,2015-03-21,18.78586956521739,77780.54202898551,77802.71734189724,77758.27496706192,,2003.4947463768115,1603.9810507391683,2055.673748353096,1952.8165019762846,1672.1364947417228,1545.6515692051812,-246760.3333333333,-247659.79166666666,-238191.58333333334,16427.125,344.53374505928855,128.9210144927536
80,2015-03-22,19.46086956521739,78750.33369565217,78772.70484189724,78727.75830039526,,2026.5614130434783,1624.1477174058348,2079.2945816864294,1975.4456686429512,1692.644828075056,1565.393235871848,-246673.375,-247579.08333333334,-238107.375,16597.75,348.3295783926219,130.3126811594203
81,2015-03-23,20.96086956521739,79724.88786231884,79747.38817523056,79702.03330039525,,2047.5197463768116,1643.1268840725015,2100.5445816864294,1996.0748353096178,1711.9781614083895,1584.0307358718478,-246582.41666666666,-247492.66666666666,-238018.66666666666,16735.583333333332,351.9170783926219,131.4751811594203
82,2015-03-24,20.96086956521739,80702.17536231884,80724.87984189723,80679.0666337286,,2069.615579710145,1662.0018840725015,2123.0195816864293,2017.7331686429511,1731.2448280750561,1602.5765692051812,-246496.9583333333,-247412.29166666666,-237935.95833333334,16899.666666666664,355.74207839262186,132.8751811594203
83,2015-03-25,20.96086956521739,81679.2545289855,81702.2090085639,81656.01246706193,,2092.0447463768114,1679.947717405835,2146.148748353096,2039.5790019762844,1749.8073280750561,1619.9849025385145,-246416.41666666666,-247338.08333333334,-237858.29166666666,17083.333333333332,359.6879117259552,134.3751811594203
84,2015-03-26,20.96086956521739,82652.48369565218,82675.76734189724,82629.11246706192,,2115.3697463768117,1698.5977174058348,2170.1945816864295,2062.1748353096177,1768.9489947417228,1638.1224025385145,-246335.91666666666,-247264.04166666666,-237780.79166666666,17314.75,363.1754117259552,135.6751811594203
85,2015-03-27,20.96086956521739,83626.11286231884,83649.5340085639,83602.44580039526,,2139.053079710145,1718.6018840725017,2194.5154150197627,2085.170668642951,1789.444828075056,1657.4849025385145,-246251.91666666666,-247185.66666666666,-237699.41666666666,17541.208333333332,366.1504117259552,136.94184782608696
86,2015-03-28,20.96086956521739,84601.73786231884,84625.42984189723,84577.77496706192,,2162.8697463768117,1738.9060507391682,2218.8945816864293,2108.4706686429513,1810.1656614083893,1677.4349025385145,-246167.29166666666,-247106.0,-237617.29166666666,17712.125,369.40874505928855,138.18351449275363
87,2015-03-29,23.177536231884055,85575.27119565217,85599.29234189724,85551.04580039525,,2186.5697463768115,1760.010217405835,2243.1695816864294,2131.6498353096176,1831.594828075056,1698.2099025385146,-246078.4583333333,-247022.70833333334,-237530.95833333334,17947.875,374.0629117259552,139.8626811594203
88,2015-03-30,23.394202898550724,86547.12536231884,86571.46734189724,86522.65413372859,,2210.6697463768114,1781.6643840725017,2267.6070816864294,2155.312335309618,1853.6614947417227,1719.555735871848,-245988.9583333333,-246937.83333333334,-237444.16666666666,18192.958333333332,377.67124505928854,141.2126811594203
89,2015-03-31,23.444202898550724,87518.38369565217,87542.97984189724,87493.64996706192,,2234.978079710145,1802.2143840725016,2292.598748353096,2179.062335309618,1874.782328075056,1739.626569205181,-245905.125,-246860.875,-237363.375,18439.166666666664,380.9254117259552,142.49601449275363
90,2015-04-01,24.127536231884058,88491.49619565217,88516.2840085639,88466.44996706193,,2258.036413043478,1822.1560507391682,2316.2195816864296,2201.7748353096176,1895.257328075056,1759.2140692051812,-245819.0833333333,-246780.16666666666,-237279.91666666666,18598.791666666664,384.7295783926219,143.9751811594203
91,2015-04-02,24.127536231884058,89466.92119565218,89491.91317523057,89441.64580039526,,2280.0947463768116,1840.5560507391683,2338.761248353096,2223.4081686429513,1914.082328075056,1777.1974025385146,-245736.25,-246702.66666666666,-237199.58333333334,18757.958333333332,388.6545783926219,145.52934782608696
92,2015-04-03,24.127536231884058,90441.53369565218,90466.78817523057,90416.07496706193,,2301.4989130434783,1857.7727174058348,2360.8570816864294,2244.1790019762843,1931.8698280750561,1793.7224025385146,-245653.7083333333,-246627.04166666666,-237120.08333333334,18978.416666666664,391.3754117259552,146.33351449275364
93,2015-04-04,24.127536231884058,91413.84619565218,91439.41734189724,91388.19580039526,,2323.348913043478,1875.0310507391682,2383.273748353096,2265.4415019762846,1949.5906614083895,1810.4599025385146,-245573.29166666666,-246552.45833333334,-237042.54166666666,19225.416666666664,394.6379117259552,147.64601449275364
94,2015-04-05,25.077536231884057,92383.48369565218,92409.4090085639,92357.58746706192,,2346.1697463768114,1894.2060507391682,2406.698748353096,2287.6831686429514,1969.1114947417227,1829.2640692051812,-245489.625,-246474.375,-236961.625,19456.125,399.80457839262186,149.82934782608694
95,2015-04-06,25.31086956521739,93350.22536231884,93376.41734189724,93324.0041337286,,2369.8947463768113,1914.8643840725015,2431.0070816864295,2310.8790019762846,1990.219828075056,1849.555735871848,-245402.7083333333,-246393.29166666666,-236877.5,19721.208333333332,405.00457839262185,151.7126811594203
96,2015-04-07,25.36920289855072,94322.97119565218,94349.2465085639,94296.41663372859,,2390.0239130434784,1932.3560507391683,2451.6237483530963,2330.708168642951,2008.232328075056,1866.768235871848,-245314.625,-246311.20833333334,-236792.25,19926.833333333332,410.8087450592885,153.84601449275362
97,2015-04-08,25.36920289855072,95299.70869565217,95326.12567523056,95272.96246706192,,2409.615579710145,1948.135217405835,2471.6820816864292,2349.7540019762846,2024.5864947417226,1881.939069205181,-245230.91666666666,-246234.41666666666,-236711.91666666666,20149.583333333332,413.4962450592885,154.62934782608696
